id_request,client_id,company_name,contact_first_name,contact_last_name,id_booking,request_type,request_status,request_date,approval_date,amendment_date,delivery_tracking_number,delivery_cost,dispatch_date,invoice_number,product_id,product_reference,bag_size_kg,bags,bags_remaining,price_per_kg,harvest_date,status,pathway,reservation_days,payment_days,landing_status,landing_date,warehouse
97,32,company_1,name_1,surname_1,,Reservation,Completed,2025-07-03,2026-01-08,2025-11-07,,,Pending,0,17,product_2,24,10.00,0.00,17.75,2025-04-30,Sold Out,B,180,28,Landed,2025-07-09,United Kingdom
97,32,company_1,name_1,surname_1,,Reservation,Completed,2025-07-03,2026-01-08,2025-11-07,,,Pending,0,48,product_136,24,6.00,0.00,18.60,2025-04-30,Sold Out,B,180,28,Landed,2025-07-09,United Kingdom
97,32,company_1,name_1,surname_1,,Reservation,Completed,2025-07-03,2026-01-08,2025-11-07,,,Pending,0,20,product_127,24,3.00,0.00,32.00,2025-04-30,Sold Out,B,180,28,Landed,2025-07-09,United Kingdom
97,32,company_1,name_1,surname_1,,Reservation,Completed,2025-07-03,2026-01-08,2025-11-07,,,Pending,0,19,product_124,24,1.00,0.00,30.00,2025-04-30,Sold Out,B,180,28,Landed,2025-07-09,United Kingdom
97,32,company_1,name_1,surname_1,,Reservation,Completed,2025-07-03,2026-01-08,2025-11-07,,,Pending,0,24,product_71,24,8.00,0.00,17.80,2025-04-30,Sold Out,B,180,28,Landed,2025-07-09,United Kingdom
97,32,company_1,name_1,surname_1,,Reservation,Completed,2025-07-03,2026-01-08,2025-11-07,,,Pending,0,26,product_66,24,8.00,0.00,24.50,2025-04-30,Sold Out,B,180,28,Landed,2025-07-09,United Kingdom
97,32,company_1,name_1,surname_1,,Reservation,Completed,2025-07-03,2026-01-08,2025-11-07,,,Pending,0,25,product_56,24,3.00,0.00,26.50,2025-04-30,Sold Out,B,180,28,Landed,2025-07-09,United Kingdom
97,32,company_1,name_1,surname_1,,Reservation,Completed,2025-07-03,2026-01-08,2025-11-07,,,Pending,0,23,product_53,24,3.00,0.00,30.00,2025-04-30,Sold Out,B,180,28,Landed,2025-07-09,United Kingdom
97,32,company_1,name_1,surname_1,,Reservation,Completed,2025-07-03,2026-01-08,2025-11-07,,,Pending,0,12,product_33,35,20.00,0.00,12.75,2025-02-28,Sold Out,B,180,28,Landed,2025-07-09,United Kingdom
97,32,company_1,name_1,surname_1,,Reservation,Completed,2025-07-03,2026-01-08,2025-11-07,,,Pending,0,14,product_29,24,14.00,0.00,17.50,2025-02-28,Sold Out,B,180,28,Landed,2025-07-09,United Kingdom
97,32,company_1,name_1,surname_1,,Reservation,Completed,2025-07-03,2026-01-08,2025-11-07,,,Pending,0,9,product_19,35,5.00,0.00,14.75,2025-02-28,Sold Out,B,180,28,Landed,2025-07-09,United Kingdom
98,34,company_2,name_2,surname_2,,Reservation,Completed,2025-07-03,2025-11-18,Pending,,,Pending,0,49,product_135,35,2.00,0.00,9.94,2025-04-30,Sold Out,B,30,7,Landed,2025-07-09,United Kingdom
98,34,company_2,name_2,surname_2,,Reservation,Completed,2025-07-03,2025-11-18,Pending,,,Pending,0,38,product_101,24,1.00,0.00,17.50,2025-04-30,Sold Out,B,30,7,Landed,2025-07-09,United Kingdom
98,34,company_2,name_2,surname_2,,Reservation,Completed,2025-07-03,2025-11-18,Pending,,,Pending,0,31,product_90,24,1.00,0.00,17.50,2025-04-30,Sold Out,B,30,7,Landed,2025-07-09,United Kingdom
98,34,company_2,name_2,surname_2,,Reservation,Completed,2025-07-03,2025-11-18,Pending,,,Pending,0,30,product_87,24,1.00,0.00,17.50,2025-04-30,Sold Out,B,30,7,Landed,2025-07-09,United Kingdom
98,34,company_2,name_2,surname_2,,Reservation,Completed,2025-07-03,2025-11-18,Pending,,,Pending,0,28,product_83,24,1.00,0.00,17.50,2025-04-30,Sold Out,B,30,7,Landed,2025-07-09,United Kingdom
99,38,company_3,name_3,surname_3,,Reservation,Completed,2025-07-07,2025-11-19,Pending,,,Pending,0,21,product_129,24,4.00,0.00,30.00,2025-04-30,Sold Out,B,30,30,Landed,2025-07-09,United Kingdom
99,38,company_3,name_3,surname_3,,Reservation,Completed,2025-07-07,2025-11-19,Pending,,,Pending,0,20,product_127,24,4.00,0.00,32.00,2025-04-30,Sold Out,B,30,30,Landed,2025-07-09,United Kingdom
99,38,company_3,name_3,surname_3,,Reservation,Completed,2025-07-07,2025-11-19,Pending,,,Pending,0,19,product_124,24,4.00,0.00,30.00,2025-04-30,Sold Out,B,30,30,Landed,2025-07-09,United Kingdom
99,38,company_3,name_3,surname_3,,Reservation,Completed,2025-07-07,2025-11-19,Pending,,,Pending,0,35,product_95,24,2.00,0.00,17.50,2025-04-30,Sold Out,B,30,30,Landed,2025-07-09,United Kingdom
99,38,company_3,name_3,surname_3,,Reservation,Completed,2025-07-07,2025-11-19,Pending,,,Pending,0,22,product_82,24,4.00,0.00,37.00,2025-04-30,Sold Out,B,30,30,Landed,2025-07-09,United Kingdom
99,38,company_3,name_3,surname_3,,Reservation,Completed,2025-07-07,2025-11-19,Pending,,,Pending,0,18,product_79,24,4.00,0.00,32.00,2025-04-30,Sold Out,B,30,30,Landed,2025-07-09,United Kingdom
99,38,company_3,name_3,surname_3,,Reservation,Completed,2025-07-07,2025-11-19,Pending,,,Pending,0,27,product_60,24,4.00,0.00,26.00,2025-04-30,Available,B,30,30,Landed,2025-07-09,United Kingdom
99,38,company_3,name_3,surname_3,,Reservation,Completed,2025-07-07,2025-11-19,Pending,,,Pending,0,25,product_56,24,5.00,0.00,26.50,2025-04-30,Sold Out,B,30,30,Landed,2025-07-09,United Kingdom
99,38,company_3,name_3,surname_3,,Reservation,Completed,2025-07-07,2025-11-19,Pending,,,Pending,0,23,product_53,24,3.00,0.00,30.00,2025-04-30,Sold Out,B,30,30,Landed,2025-07-09,United Kingdom
99,38,company_3,name_3,surname_3,,Reservation,Completed,2025-07-07,2025-11-19,Pending,,,Pending,0,46,product_49,24,4.00,0.00,30.00,2025-04-30,Sold Out,B,30,30,Landed,2025-07-09,United Kingdom
99,38,company_3,name_3,surname_3,,Reservation,Completed,2025-07-07,2025-11-19,Pending,,,Pending,0,45,product_48,24,4.00,0.00,30.00,2025-04-30,Sold Out,B,30,30,Landed,2025-07-09,United Kingdom
99,38,company_3,name_3,surname_3,,Reservation,Completed,2025-07-07,2025-11-19,Pending,,,Pending,0,47,product_37,24,4.00,0.00,45.00,2025-04-30,Sold Out,B,30,30,Landed,2025-07-09,United Kingdom
100,36,company_4,name_4,surname_4,,Reservation,Completed,2025-07-07,2025-07-28,Pending,,,Pending,0,20,product_127,24,1.00,0.00,32.00,2025-04-30,Sold Out,B,30,21,Landed,2025-07-09,United Kingdom
100,36,company_4,name_4,surname_4,,Reservation,Completed,2025-07-07,2025-07-28,Pending,,,Pending,0,19,product_124,24,2.00,0.00,30.00,2025-04-30,Sold Out,B,30,21,Landed,2025-07-09,United Kingdom
100,36,company_4,name_4,surname_4,,Reservation,Completed,2025-07-07,2025-07-28,Pending,,,Pending,0,40,product_104,24,1.00,0.00,17.50,2025-04-30,Sold Out,B,30,21,Landed,2025-07-09,United Kingdom
100,36,company_4,name_4,surname_4,,Reservation,Completed,2025-07-07,2025-07-28,Pending,,,Pending,0,31,product_90,24,2.00,0.00,17.50,2025-04-30,Sold Out,B,30,21,Landed,2025-07-09,United Kingdom
100,36,company_4,name_4,surname_4,,Reservation,Completed,2025-07-07,2025-07-28,Pending,,,Pending,0,15,product_57,24,2.00,0.00,18.50,2025-04-30,Sold Out,B,30,21,Landed,2025-07-09,United Kingdom
100,36,company_4,name_4,surname_4,,Reservation,Completed,2025-07-07,2025-07-28,Pending,,,Pending,0,25,product_56,24,1.00,0.00,26.50,2025-04-30,Sold Out,B,30,21,Landed,2025-07-09,United Kingdom
100,36,company_4,name_4,surname_4,,Reservation,Completed,2025-07-07,2025-07-28,Pending,,,Pending,0,9,product_19,35,2.00,0.00,14.75,2025-02-28,Sold Out,B,30,21,Landed,2025-07-09,United Kingdom
100,36,company_4,name_4,surname_4,,Reservation,Completed,2025-07-07,2025-07-28,Pending,,,Pending,0,42,product_39,24,2.00,0.00,15.00,2025-04-30,Sold Out,B,30,21,Landed,2025-07-09,United Kingdom
102,43,company_5,name_5,surname_5,,Reservation,Completed,2025-07-08,2025-07-14,Pending,,,Pending,0,17,product_2,24,2.00,0.00,17.75,2025-04-30,Sold Out,B,30,7,Landed,2025-07-09,United Kingdom
104,42,company_6,name_6,surname_6,,Reservation,Completed,2025-07-08,2025-07-10,Pending,,,Pending,0,15,product_57,24,5.00,0.00,18.50,2025-04-30,Sold Out,B,30,7,Landed,2025-07-09,United Kingdom
104,42,company_6,name_6,surname_6,,Reservation,Completed,2025-07-08,2025-07-10,Pending,,,Pending,0,34,product_97,24,3.00,0.00,17.50,2025-04-30,Sold Out,B,30,7,Landed,2025-07-09,United Kingdom
104,42,company_6,name_6,surname_6,,Reservation,Completed,2025-07-08,2025-07-10,Pending,,,Pending,0,35,product_95,24,2.00,0.00,17.50,2025-04-30,Sold Out,B,30,7,Landed,2025-07-09,United Kingdom
104,42,company_6,name_6,surname_6,,Reservation,Completed,2025-07-08,2025-07-10,Pending,,,Pending,0,31,product_90,24,1.00,0.00,17.50,2025-04-30,Sold Out,B,30,7,Landed,2025-07-09,United Kingdom
104,42,company_6,name_6,surname_6,,Reservation,Completed,2025-07-08,2025-07-10,Pending,,,Pending,0,40,product_104,24,1.00,0.00,17.50,2025-04-30,Sold Out,B,30,7,Landed,2025-07-09,United Kingdom
106,44,company_7,name_7,surname_7,,Reservation,Completed,2025-07-08,2025-07-11,Pending,,,Pending,0,16,product_120,24,3.00,0.00,20.00,2025-04-30,Sold Out,B,30,7,Landed,2025-07-09,United Kingdom
106,44,company_7,name_7,surname_7,,Reservation,Completed,2025-07-08,2025-07-11,Pending,,,Pending,0,30,product_87,24,3.00,0.00,17.50,2025-04-30,Sold Out,B,30,7,Landed,2025-07-09,United Kingdom
108,45,company_8,name_8,surname_8,,Reservation,Completed,2025-07-08,2025-08-07,2025-08-06,,,Pending,0,31,product_90,24,2.00,0.00,17.50,2025-04-30,Sold Out,B,28,28,Landed,2025-07-09,United Kingdom
108,45,company_8,name_8,surname_8,,Reservation,Completed,2025-07-08,2025-08-07,2025-08-06,,,Pending,0,27,product_60,24,0.00,0.00,26.00,2025-04-30,Available,B,28,28,Landed,2025-07-09,United Kingdom
108,45,company_8,name_8,surname_8,,Reservation,Completed,2025-07-08,2025-08-07,2025-08-06,,,Pending,0,13,product_28,35,10.00,0.00,13.65,2025-02-28,Sold Out,B,28,28,Landed,2025-07-09,United Kingdom
109,41,company_9,name_9,surname_9,,Reservation,Completed,2025-07-09,2025-08-12,2025-08-05,,,Pending,0,38,product_101,24,3.00,0.00,17.50,2025-04-30,Sold Out,B,30,7,Landed,2025-07-09,United Kingdom
109,41,company_9,name_9,surname_9,,Reservation,Completed,2025-07-09,2025-08-12,2025-08-05,,,Pending,0,33,product_94,24,2.00,0.00,18.75,2025-04-30,Sold Out,B,30,7,Landed,2025-07-09,United Kingdom
109,41,company_9,name_9,surname_9,,Reservation,Completed,2025-07-09,2025-08-12,2025-08-05,,,Pending,0,10,product_21,35,6.00,0.00,14.50,2025-02-28,Sold Out,B,30,7,Landed,2025-07-09,United Kingdom
110,47,company_10,name_10,surname_10,,Reservation,Completed,2025-07-09,2025-08-18,Pending,,,Pending,0,21,product_129,24,1.00,0.00,30.00,2025-04-30,Sold Out,B,30,21,Landed,2025-07-09,United Kingdom
110,47,company_10,name_10,surname_10,,Reservation,Completed,2025-07-09,2025-08-18,Pending,,,Pending,0,20,product_127,24,1.00,0.00,32.00,2025-04-30,Sold Out,B,30,21,Landed,2025-07-09,United Kingdom
110,47,company_10,name_10,surname_10,,Reservation,Completed,2025-07-09,2025-08-18,Pending,,,Pending,0,25,product_56,24,1.00,0.00,26.50,2025-04-30,Sold Out,B,30,21,Landed,2025-07-09,United Kingdom
110,47,company_10,name_10,surname_10,,Reservation,Completed,2025-07-09,2025-08-18,Pending,,,Pending,0,45,product_48,24,1.00,0.00,30.00,2025-04-30,Sold Out,B,30,21,Landed,2025-07-09,United Kingdom
111,40,company_11,name_11,surname_11,,Reservation,Completed,2025-07-09,2025-09-02,Pending,,,Pending,0,16,product_120,24,2.00,0.00,20.00,2025-04-30,Sold Out,B,30,7,Landed,2025-07-09,United Kingdom
111,40,company_11,name_11,surname_11,,Reservation,Completed,2025-07-09,2025-09-02,Pending,,,Pending,0,10,product_21,35,2.00,0.00,14.50,2025-02-28,Sold Out,B,30,7,Landed,2025-07-09,United Kingdom
111,40,company_11,name_11,surname_11,,Reservation,Completed,2025-07-09,2025-09-02,Pending,,,Pending,0,9,product_19,35,4.00,0.00,14.75,2025-02-28,Sold Out,B,30,7,Landed,2025-07-09,United Kingdom
112,35,company_12,name_12,surname_12,,Reservation,Completed,2025-07-09,2025-08-19,Pending,,,Pending,0,19,product_124,24,3.00,0.00,30.00,2025-04-30,Sold Out,B,45,21,Landed,2025-07-09,United Kingdom
112,35,company_12,name_12,surname_12,,Reservation,Completed,2025-07-09,2025-08-19,Pending,,,Pending,0,16,product_120,24,8.00,0.00,20.00,2025-04-30,Sold Out,B,45,21,Landed,2025-07-09,United Kingdom
112,35,company_12,name_12,surname_12,,Reservation,Completed,2025-07-09,2025-08-19,Pending,,,Pending,0,46,product_49,24,2.00,0.00,30.00,2025-04-30,Sold Out,B,45,21,Landed,2025-07-09,United Kingdom
112,35,company_12,name_12,surname_12,,Reservation,Completed,2025-07-09,2025-08-19,Pending,,,Pending,0,42,product_39,24,13.00,0.00,15.00,2025-04-30,Sold Out,B,45,21,Landed,2025-07-09,United Kingdom
112,35,company_12,name_12,surname_12,,Reservation,Completed,2025-07-09,2025-08-19,Pending,,,Pending,0,9,product_19,35,6.00,0.00,14.75,2025-02-28,Sold Out,B,45,21,Landed,2025-07-09,United Kingdom
113,32,company_1,name_1,surname_1,97,Release,Completed,2025-07-09,2025-07-09,Pending,90539874,121.50,2025-07-10,INV-0275,9,product_19,35,2.00,0.00,14.75,2025-02-28,Sold Out,B,180,28,Landed,2025-07-09,United Kingdom
113,32,company_1,name_1,surname_1,97,Release,Completed,2025-07-09,2025-07-09,Pending,90539874,121.50,2025-07-10,INV-0275,14,product_29,24,0.00,0.00,17.50,2025-02-28,Sold Out,B,180,28,Landed,2025-07-09,United Kingdom
113,32,company_1,name_1,surname_1,97,Release,Completed,2025-07-09,2025-07-09,Pending,90539874,121.50,2025-07-10,INV-0275,12,product_33,35,4.00,0.00,12.75,2025-02-28,Sold Out,B,180,28,Landed,2025-07-09,United Kingdom
113,32,company_1,name_1,surname_1,97,Release,Completed,2025-07-09,2025-07-09,Pending,90539874,121.50,2025-07-10,INV-0275,23,product_53,24,0.00,0.00,30.00,2025-04-30,Sold Out,B,180,28,Landed,2025-07-09,United Kingdom
113,32,company_1,name_1,surname_1,97,Release,Completed,2025-07-09,2025-07-09,Pending,90539874,121.50,2025-07-10,INV-0275,25,product_56,24,0.00,0.00,26.50,2025-04-30,Sold Out,B,180,28,Landed,2025-07-09,United Kingdom
113,32,company_1,name_1,surname_1,97,Release,Completed,2025-07-09,2025-07-09,Pending,90539874,121.50,2025-07-10,INV-0275,26,product_66,24,0.00,0.00,24.50,2025-04-30,Sold Out,B,180,28,Landed,2025-07-09,United Kingdom
113,32,company_1,name_1,surname_1,97,Release,Completed,2025-07-09,2025-07-09,Pending,90539874,121.50,2025-07-10,INV-0275,24,product_71,24,0.00,0.00,17.80,2025-04-30,Sold Out,B,180,28,Landed,2025-07-09,United Kingdom
113,32,company_1,name_1,surname_1,97,Release,Completed,2025-07-09,2025-07-09,Pending,90539874,121.50,2025-07-10,INV-0275,19,product_124,24,0.00,0.00,30.00,2025-04-30,Sold Out,B,180,28,Landed,2025-07-09,United Kingdom
113,32,company_1,name_1,surname_1,97,Release,Completed,2025-07-09,2025-07-09,Pending,90539874,121.50,2025-07-10,INV-0275,20,product_127,24,1.00,0.00,32.00,2025-04-30,Sold Out,B,180,28,Landed,2025-07-09,United Kingdom
113,32,company_1,name_1,surname_1,97,Release,Completed,2025-07-09,2025-07-09,Pending,90539874,121.50,2025-07-10,INV-0275,48,product_136,24,0.00,0.00,18.60,2025-04-30,Sold Out,B,180,28,Landed,2025-07-09,United Kingdom
113,32,company_1,name_1,surname_1,97,Release,Completed,2025-07-09,2025-07-09,Pending,90539874,121.50,2025-07-10,INV-0275,17,product_2,24,0.00,0.00,17.75,2025-04-30,Sold Out,B,180,28,Landed,2025-07-09,United Kingdom
114,52,company_13,name_13,surname_13,,Reservation,Completed,2025-07-09,2025-07-16,Pending,,,Pending,0,21,product_129,24,6.00,0.00,30.00,2025-04-30,Sold Out,B,14,30,Landed,2025-07-09,United Kingdom
115,52,company_13,name_13,surname_13,114,Release,Completed,2025-07-09,2025-07-09,Pending,60120207653491,60.00,2025-07-10,INV-0271,21,product_129,24,1.00,0.00,30.00,2025-04-30,Sold Out,B,14,30,Landed,2025-07-09,United Kingdom
116,38,company_3,name_3,surname_3,99,Release,Completed,2025-07-09,2025-07-09,Pending,90543486,256.00,2025-07-10,INV-0273,47,product_37,24,3.00,0.00,45.00,2025-04-30,Sold Out,B,30,30,Landed,2025-07-09,United Kingdom
116,38,company_3,name_3,surname_3,99,Release,Completed,2025-07-09,2025-07-09,Pending,90543486,256.00,2025-07-10,INV-0273,45,product_48,24,4.00,0.00,30.00,2025-04-30,Sold Out,B,30,30,Landed,2025-07-09,United Kingdom
116,38,company_3,name_3,surname_3,99,Release,Completed,2025-07-09,2025-07-09,Pending,90543486,256.00,2025-07-10,INV-0273,46,product_49,24,4.00,0.00,30.00,2025-04-30,Sold Out,B,30,30,Landed,2025-07-09,United Kingdom
116,38,company_3,name_3,surname_3,99,Release,Completed,2025-07-09,2025-07-09,Pending,90543486,256.00,2025-07-10,INV-0273,23,product_53,24,3.00,0.00,30.00,2025-04-30,Sold Out,B,30,30,Landed,2025-07-09,United Kingdom
116,38,company_3,name_3,surname_3,99,Release,Completed,2025-07-09,2025-07-09,Pending,90543486,256.00,2025-07-10,INV-0273,25,product_56,24,5.00,0.00,26.50,2025-04-30,Sold Out,B,30,30,Landed,2025-07-09,United Kingdom
116,38,company_3,name_3,surname_3,99,Release,Completed,2025-07-09,2025-07-09,Pending,90543486,256.00,2025-07-10,INV-0273,27,product_60,24,4.00,0.00,26.00,2025-04-30,Available,B,30,30,Landed,2025-07-09,United Kingdom
116,38,company_3,name_3,surname_3,99,Release,Completed,2025-07-09,2025-07-09,Pending,90543486,256.00,2025-07-10,INV-0273,18,product_79,24,4.00,0.00,32.00,2025-04-30,Sold Out,B,30,30,Landed,2025-07-09,United Kingdom
116,38,company_3,name_3,surname_3,99,Release,Completed,2025-07-09,2025-07-09,Pending,90543486,256.00,2025-07-10,INV-0273,22,product_82,24,2.00,0.00,37.00,2025-04-30,Sold Out,B,30,30,Landed,2025-07-09,United Kingdom
116,38,company_3,name_3,surname_3,99,Release,Completed,2025-07-09,2025-07-09,Pending,90543486,256.00,2025-07-10,INV-0273,35,product_95,24,2.00,0.00,17.50,2025-04-30,Sold Out,B,30,30,Landed,2025-07-09,United Kingdom
116,38,company_3,name_3,surname_3,99,Release,Completed,2025-07-09,2025-07-09,Pending,90543486,256.00,2025-07-10,INV-0273,19,product_124,24,4.00,0.00,30.00,2025-04-30,Sold Out,B,30,30,Landed,2025-07-09,United Kingdom
116,38,company_3,name_3,surname_3,99,Release,Completed,2025-07-09,2025-07-09,Pending,90543486,256.00,2025-07-10,INV-0273,20,product_127,24,4.00,0.00,32.00,2025-04-30,Sold Out,B,30,30,Landed,2025-07-09,United Kingdom
116,38,company_3,name_3,surname_3,99,Release,Completed,2025-07-09,2025-07-09,Pending,90543486,256.00,2025-07-10,INV-0273,21,product_129,24,4.00,0.00,30.00,2025-04-30,Sold Out,B,30,30,Landed,2025-07-09,United Kingdom
117,40,company_11,name_11,surname_11,111,Release,Completed,2025-07-09,2025-07-09,Pending,90538245,117.00,2025-07-10,INV-0279,9,product_19,35,4.00,0.00,14.75,2025-02-28,Sold Out,B,30,7,Landed,2025-07-09,United Kingdom
117,40,company_11,name_11,surname_11,111,Release,Completed,2025-07-09,2025-07-09,Pending,90538245,117.00,2025-07-10,INV-0279,10,product_21,35,2.00,0.00,14.50,2025-02-28,Sold Out,B,30,7,Landed,2025-07-09,United Kingdom
117,40,company_11,name_11,surname_11,111,Release,Completed,2025-07-09,2025-07-09,Pending,90538245,117.00,2025-07-10,INV-0279,16,product_120,24,0.00,0.00,20.00,2025-04-30,Sold Out,B,30,7,Landed,2025-07-09,United Kingdom
118,44,company_7,name_7,surname_7,106,Release,Completed,2025-07-09,2025-07-11,Pending,90570120 Consolidated with Cata,93.00,2025-07-14,INV-0285,30,product_87,24,3.00,0.00,17.50,2025-04-30,Sold Out,B,30,7,Landed,2025-07-09,United Kingdom
118,44,company_7,name_7,surname_7,106,Release,Completed,2025-07-09,2025-07-11,Pending,90570120 Consolidated with Cata,93.00,2025-07-14,INV-0285,16,product_120,24,3.00,0.00,20.00,2025-04-30,Sold Out,B,30,7,Landed,2025-07-09,United Kingdom
119,36,company_4,name_4,surname_4,100,Release,Completed,2025-07-09,2025-07-09,Pending,90543721,89.50,2025-07-10,INV-0269,42,product_39,24,1.00,0.00,15.00,2025-04-30,Sold Out,B,30,21,Landed,2025-07-09,United Kingdom
119,36,company_4,name_4,surname_4,100,Release,Completed,2025-07-09,2025-07-09,Pending,90543721,89.50,2025-07-10,INV-0269,9,product_19,35,1.00,0.00,14.75,2025-02-28,Sold Out,B,30,21,Landed,2025-07-09,United Kingdom
119,36,company_4,name_4,surname_4,100,Release,Completed,2025-07-09,2025-07-09,Pending,90543721,89.50,2025-07-10,INV-0269,25,product_56,24,0.00,0.00,26.50,2025-04-30,Sold Out,B,30,21,Landed,2025-07-09,United Kingdom
119,36,company_4,name_4,surname_4,100,Release,Completed,2025-07-09,2025-07-09,Pending,90543721,89.50,2025-07-10,INV-0269,15,product_57,24,1.00,0.00,18.50,2025-04-30,Sold Out,B,30,21,Landed,2025-07-09,United Kingdom
119,36,company_4,name_4,surname_4,100,Release,Completed,2025-07-09,2025-07-09,Pending,90543721,89.50,2025-07-10,INV-0269,31,product_90,24,2.00,0.00,17.50,2025-04-30,Sold Out,B,30,21,Landed,2025-07-09,United Kingdom
119,36,company_4,name_4,surname_4,100,Release,Completed,2025-07-09,2025-07-09,Pending,90543721,89.50,2025-07-10,INV-0269,40,product_104,24,0.00,0.00,17.50,2025-04-30,Sold Out,B,30,21,Landed,2025-07-09,United Kingdom
119,36,company_4,name_4,surname_4,100,Release,Completed,2025-07-09,2025-07-09,Pending,90543721,89.50,2025-07-10,INV-0269,19,product_124,24,1.00,0.00,30.00,2025-04-30,Sold Out,B,30,21,Landed,2025-07-09,United Kingdom
119,36,company_4,name_4,surname_4,100,Release,Completed,2025-07-09,2025-07-09,Pending,90543721,89.50,2025-07-10,INV-0269,20,product_127,24,0.00,0.00,32.00,2025-04-30,Sold Out,B,30,21,Landed,2025-07-09,United Kingdom
120,48,company_14,name_14,surname_14,,Reservation,Completed,2025-07-10,2025-07-10,Pending,,,Pending,0,17,product_2,24,2.00,0.00,17.75,2025-04-30,Sold Out,B,14,7,Landed,2025-07-09,United Kingdom
121,49,company_15,name_15,surname_15,,Reservation,Completed,2025-07-10,2025-07-17,Pending,,,Pending,0,19,product_124,24,1.00,0.00,30.00,2025-04-30,Sold Out,B,30,7,Landed,2025-07-09,United Kingdom
122,50,company_16,name_16,surname_16,,Reservation,Completed,2025-07-10,2025-07-13,Pending,,,Pending,0,11,product_24,35,2.00,0.00,13.65,2025-02-28,Sold Out,B,30,7,Landed,2025-07-09,United Kingdom
124,35,company_12,name_12,surname_12,112,Release,Completed,2025-07-10,2025-07-10,Pending,90540474,114.50,2025-07-10,INV-0274,9,product_19,35,3.00,0.00,14.75,2025-02-28,Sold Out,B,45,21,Landed,2025-07-09,United Kingdom
124,35,company_12,name_12,surname_12,112,Release,Completed,2025-07-10,2025-07-10,Pending,90540474,114.50,2025-07-10,INV-0274,42,product_39,24,6.00,0.00,15.00,2025-04-30,Sold Out,B,45,21,Landed,2025-07-09,United Kingdom
124,35,company_12,name_12,surname_12,112,Release,Completed,2025-07-10,2025-07-10,Pending,90540474,114.50,2025-07-10,INV-0274,46,product_49,24,2.00,0.00,30.00,2025-04-30,Sold Out,B,45,21,Landed,2025-07-09,United Kingdom
124,35,company_12,name_12,surname_12,112,Release,Completed,2025-07-10,2025-07-10,Pending,90540474,114.50,2025-07-10,INV-0274,16,product_120,24,3.00,0.00,20.00,2025-04-30,Sold Out,B,45,21,Landed,2025-07-09,United Kingdom
124,35,company_12,name_12,surname_12,112,Release,Completed,2025-07-10,2025-07-10,Pending,90540474,114.50,2025-07-10,INV-0274,19,product_124,24,3.00,0.00,30.00,2025-04-30,Sold Out,B,45,21,Landed,2025-07-09,United Kingdom
126,47,company_10,name_10,surname_10,110,Release,Completed,2025-07-10,2025-07-10,Pending,60120207696462,82.00,2025-07-10,INV-0276,45,product_48,24,1.00,0.00,30.00,2025-04-30,Sold Out,B,30,21,Landed,2025-07-09,United Kingdom
126,47,company_10,name_10,surname_10,110,Release,Completed,2025-07-10,2025-07-10,Pending,60120207696462,82.00,2025-07-10,INV-0276,25,product_56,24,0.00,0.00,26.50,2025-04-30,Sold Out,B,30,21,Landed,2025-07-09,United Kingdom
126,47,company_10,name_10,surname_10,110,Release,Completed,2025-07-10,2025-07-10,Pending,60120207696462,82.00,2025-07-10,INV-0276,20,product_127,24,0.00,0.00,32.00,2025-04-30,Sold Out,B,30,21,Landed,2025-07-09,United Kingdom
126,47,company_10,name_10,surname_10,110,Release,Completed,2025-07-10,2025-07-10,Pending,60120207696462,82.00,2025-07-10,INV-0276,21,product_129,24,1.00,0.00,30.00,2025-04-30,Sold Out,B,30,21,Landed,2025-07-09,United Kingdom
127,34,company_2,name_2,surname_2,98,Release,Completed,2025-07-10,2025-07-10,Pending,90545994,103.50,2025-07-10,INV-0286,28,product_83,24,1.00,0.00,17.50,2025-04-30,Sold Out,B,30,7,Landed,2025-07-09,United Kingdom
127,34,company_2,name_2,surname_2,98,Release,Completed,2025-07-10,2025-07-10,Pending,90545994,103.50,2025-07-10,INV-0286,30,product_87,24,1.00,0.00,17.50,2025-04-30,Sold Out,B,30,7,Landed,2025-07-09,United Kingdom
127,34,company_2,name_2,surname_2,98,Release,Completed,2025-07-10,2025-07-10,Pending,90545994,103.50,2025-07-10,INV-0286,31,product_90,24,1.00,0.00,17.50,2025-04-30,Sold Out,B,30,7,Landed,2025-07-09,United Kingdom
127,34,company_2,name_2,surname_2,98,Release,Completed,2025-07-10,2025-07-10,Pending,90545994,103.50,2025-07-10,INV-0286,38,product_101,24,1.00,0.00,17.50,2025-04-30,Sold Out,B,30,7,Landed,2025-07-09,United Kingdom
127,34,company_2,name_2,surname_2,98,Release,Completed,2025-07-10,2025-07-10,Pending,90545994,103.50,2025-07-10,INV-0286,49,product_135,35,0.00,0.00,9.94,2025-04-30,Sold Out,B,30,7,Landed,2025-07-09,United Kingdom
128,53,company_17,name_17,surname_17,,Reservation,Completed,2025-07-10,2025-09-22,Pending,,,Pending,0,28,product_83,24,5.00,0.00,17.50,2025-04-30,Sold Out,B,30,7,Landed,2025-07-09,United Kingdom
128,53,company_17,name_17,surname_17,,Reservation,Completed,2025-07-10,2025-09-22,Pending,,,Pending,0,9,product_19,35,4.00,0.00,14.75,2025-02-28,Sold Out,B,30,7,Landed,2025-07-09,United Kingdom
